ACTE	acte	NC	_
I	I	ADJ	_
Une	un	DET	_
représentation	représentation	NC	_
à	à	P	_
l'	le	DET	_
hôtel	hôtel	NC	_
de	de	P	_
Bourgogne	Bourgogne	NP	_
:	:	PONCT	_
la	le	DET	_
salle	salle	NC	_
de	de	P	_
l'	le	DET	_
hôtel	hôtel	NC	_
de	de	P	_
Bourgogne	Bourgogne	NP	_
,	,	PONCT	_
en	en	P	_
1640	1640	NC	_
.	.	PONCT	_
Sorte	sorte	NC	_
de	de	P	_
hangar	hangar	NC	_
de	de	P	_
jeu	jeu	NC	_
de	de	P	_
paume	paume	NC	_
aménagé	aménager	VPP	_
et	et	CC	_
embelli	embellir	VPP	_
pour	pour	P	_
des	un	DET	_
représentations	représentation	NC	_
.	.	PONCT	_
la	le	DET	_
salle	salle	NC	_
est	être	V	_
un	un	DET	_
carré	carré	NC	_
long	long	ADJ	_
;	;	PONCT	_
on	on	CLS	_
la	il	CLO	_
voit	voir	V	_
en	en	P	_
biais	biais	NC	_
,	,	PONCT	_
de	de	P	_
sorte	sorte	NC	_
qu'	que	CS	_
un	un	PRO	_
de	de	P	_
ses	son	DET	_
côtés	côté	NC	_
forme	former	V	_
le	le	DET	_
fond	fond	NC	_
qui	qui	PROREL	_
part	partir	V	_
du	de_le	P+D	_
premier	premier	ADJ	_
plan	plan	NC	_
,	,	PONCT	_
à	à	P	_
droite	droite	NC	_
,	,	PONCT	_
et	et	CC	_
va	aller	V	_
au	à_le	P+D	_
dernier	dernier	ADJ	_
plan	plan	NC	_
,	,	PONCT	_
à	à	P	_
gauche	gauche	NC	_
,	,	PONCT	_
faire	faire	VINF	_
angle	angle	NC	_
avec	avec	P	_
la	le	DET	_
scène	scène	NC	_
qu'	que	PROREL	_
on	on	CLS	_
aperçoit	apercevoir	V	_
en	en	P	_
pan	pan	NC	_
coupé	couper	VPP	_
.	.	PONCT	_
cette	ce	DET	_
scène	scène	NC	_
est	être	V	_
encombrée	encombrer	VPP	_
,	,	PONCT	_
des	de_le	P+D	_
deux	deux	ADJ	_
côtés	côté	NC	_
,	,	PONCT	_
le	le	DET	_
long	long	NC	_
des	de_le	P+D	_
coulisses	coulisse	NC	_
,	,	PONCT	_
par	par	P	_
des	un	DET	_
banquettes	banquette	NC	_
.	.	PONCT	_
Le	le	DET	_
rideau	rideau	NC	_
est	être	V	_
formé	former	VPP	_
par	par	P	_
deux	deux	DET	_
tapisseries	tapisserie	NC	_
qui	qui	PROREL	_
peuvent	pouvoir	V	_
s'	se	CLO	_
écarter	écarter	VINF	_
.	.	PONCT	_
Au-dessus	au-dessus	ADV	_
du	de_le	P+D	_
manteau	manteau	NC	_
d'	de	P	_
Arlequin	Arlequin	NP	_
,	,	PONCT	_
les	le	DET	_
armes	arme	NC	_
royales	royal	ADJ	_
.	.	PONCT	_
On	on	CLS	_
descend	descendre	V	_
de	de	P	_
l'	le	DET	_
estrade	estrade	NC	_
dans	dans	P	_
la	le	DET	_
salle	salle	NC	_
par	par	P	_
de	un	DET	_
larges	large	ADJ	_
marches	marche	NC	_
.	.	PONCT	_
De	de	P	_
chaque	chaque	DET	_
côté	côté	NC	_
de	de	P	_
ces	ce	DET	_
marches	marche	NC	_
,	,	PONCT	_
la	le	DET	_
place	place	NC	_
des	de_le	P+D	_
violons	violon	NC	_
.	.	PONCT	_
Rampe	rampe	NC	_
de	de	P	_
chandelles	chandelle	NC	_
.	.	PONCT	_
deux	deux	DET	_
rangs	rang	NC	_
superposés	superposer	VPP	_
de	de	P	_
galeries	galerie	NC	_
latérales	latéral	ADJ	_
:	:	PONCT	_
le	le	DET	_
rang	rang	NC	_
supérieur	supérieur	ADJ	_
est	être	V	_
divisé	diviser	VPP	_
en	en	P	_
loges	loge	NC	_
.	.	PONCT	_
Pas	pas	ADV	_
de	de	P	_
sièges	siège	NC	_
au	à_le	P+D	_
parterre	parterre	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
est	être	V	_
la	le	DET	_
scène	scène	NC	_
même	même	ADJ	_
du	de_le	P+D	_
théâtre	théâtre	NC	_
;	;	PONCT	_
au	à_le	P+D	_
fond	fond	NC	_
de	de	P	_
ce	ce	DET	_
parterre	parterre	NC	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
à	à	P	_
droite	droite	NC	_
,	,	PONCT	_
premier	premier	ADJ	_
plan	plan	NC	_
,	,	PONCT	_
quelques	quelque	DET	_
bancs	banc	NC	_
formant	formant	ADJ	_
gradins	gradin	NC	_
et	et	CC	_
,	,	PONCT	_
sous	sous	P	_
un	un	DET	_
escalier	escalier	NC	_
qui	qui	PROREL	_
monte	monter	V	_
vers	vers	P	_
des	un	DET	_
places	place	NC	_
supérieures	supérieur	ADJ	_
et	et	CC	_
dont	dont	PROREL	_
on	on	CLS	_
ne	ne	ADV	_
voit	voir	V	_
que	que	ADV	_
le	le	DET	_
départ	départ	NC	_
,	,	PONCT	_
une	un	DET	_
sorte	sorte	NC	_
de	de	P	_
buffet	buffet	NC	_
orné	orner	VPP	_
de	de	P	_
petits	petit	ADJ	_
lustres	lustre	NC	_
,	,	PONCT	_
de	de	P	_
vases	vase	NC	_
fleuris	fleurir	VPP	_
,	,	PONCT	_
de	de	P	_
verres	verre	NC	_
de	de	P	_
cristal	cristal	NC	_
,	,	PONCT	_
d'	de	P	_
assiettes	assiette	NC	_
de	de	P	_
gâteaux	gâteau	NC	_
,	,	PONCT	_
de	de	P	_
flacons	flacon	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
au	à_le	P+D	_
fond	fond	NC	_
,	,	PONCT	_
au	à_le	P+D	_
milieu	milieu	NC	_
,	,	PONCT	_
sous	sous	P	_
la	le	DET	_
galerie	galerie	NC	_
de	de	P	_
loges	loge	NC	_
,	,	PONCT	_
l'	le	DET	_
entrée	entrée	NC	_
du	de_le	P+D	_
théâtre	théâtre	NC	_
.	.	PONCT	_
Grande	grand	ADJ	_
porte	porte	NC	_
qui	qui	PROREL	_
s'	se	CLO	_
entrebâille	entrebâiller	V	_
pour	pour	P	_
laisser	laisser	VINF	_
passer	passer	VINF	_
les	le	DET	_
spectateurs	spectateur	NC	_
.	.	PONCT	_
Sur	sur	P	_
les	le	DET	_
battants	battant	NC	_
de	de	P	_
cette	ce	DET	_
porte	porte	NC	_
,	,	PONCT	_
ainsi	ainsi	ADV	_
que	que	CS	_
dans	dans	P	_
plusieurs	plusieurs	DET	_
coins	coin	NC	_
et	et	CC	_
au-dessus	au-dessus	ADV	_
du	de_le	P+D	_
buffet	buffet	NC	_
,	,	PONCT	_
des	un	DET	_
affiches	affiche	NC	_
