PRÉFACE	préface	NC	_
"	"	PONCT	_
Au	à_le	P+D	_
nom	nom	NC	_
du	de_le	P+D	_
passé	passé	NC	_
et	et	CC	_
de	de	P	_
l'	le	DET	_
avenir	avenir	NC	_
,	,	PONCT	_
les	le	DET	_
serviteurs	serviteur	NC	_
théoriques	théorique	ADJ	_
et	et	CC	_
les	le	DET	_
serviteurs	serviteur	NC	_
pratiques	pratique	ADJ	_
de	de	P	_
l'	le	DET	_
HUMANITé	HUMANITé	NC	_
viennent	venir	V	_
prendre	prendre	VINF	_
dignement	dignement	ADV	_
la	le	DET	_
direction	direction	NC	_
générale	général	ADJ	_
des	de_le	P+D	_
affaires	affaire	NC	_
terrestres	terrestre	ADJ	_
,	,	PONCT	_
pour	pour	P	_
construire	construire	VINF	_
enfin	enfin	ADV	_
la	le	DET	_
vraie	vrai	ADJ	_
providence	providence	NC	_
,	,	PONCT	_
morale	moral	ADJ	_
,	,	PONCT	_
intellectuelle	intellectuel	ADJ	_
,	,	PONCT	_
et	et	CC	_
matérielle	matériel	ADJ	_
;	;	PONCT	_
en	en	P	_
excluant	exclure	VPR	_
irrévocablement	irrévocablement	ADV	_
de	de	P	_
la	le	DET	_
suprématie	suprématie	NC	_
politique	politique	ADJ	_
tous	tout	ADJ	_
les	le	DET	_
divers	divers	NC	_
esclaves	esclave	ADJ	_
de	de	P	_
Dieu	Dieu	NP	_
,	,	PONCT	_
catholiques	catholique	ADJ	_
,	,	PONCT	_
protestants	protestant	ADJ	_
,	,	PONCT	_
ou	ou	CC	_
déistes	déiste	ADJ	_
,	,	PONCT	_
comme	comme	P	_
étant	être	VPR	_
à	à	P	_
la	le	DET	_
fois	fois	NC	_
arriérés	arriéré	ADJ	_
et	et	CC	_
perturbateurs	perturbateur	ADJ	_
.	.	PONCT	_
"	"	PONCT	_
Telle	tel	ADJ	_
fut	être	V	_
la	le	DET	_
proclamation	proclamation	NC	_
décisive	décisif	ADJ	_
par	par	P	_
laquelle	il	PROREL	_
,	,	PONCT	_
au	à_le	P+D	_
Palais	Palais	NP	_
-	-	PONCT	_
Cardinal	Cardinal	NP	_
,	,	PONCT	_
je	je	CLS	_
terminai	terminer	V	_
,	,	PONCT	_
le	le	DET	_
Dimanche	dimanche	NC	_
19	19	ADJ	_
octobre	octobre	NC	_
1851	1851	ADJ	_
,	,	PONCT	_
après	après	P	_
un	un	DET	_
résumé	résumé	NC	_
de	de	P	_
cinq	cinq	DET	_
heures	heure	NC	_
,	,	PONCT	_
mon	mon	DET	_
troisième	troisième	NC	_
Cours	Cours	NP	_
philosophique	philosophique	ADJ	_
sur	sur	P	_
l'	le	DET	_
histoire	histoire	NC	_
générale	général	ADJ	_
de	de	P	_
l'	le	DET	_
humanité	humanité	NC	_
.	.	PONCT	_
Depuis	depuis	P	_
cette	ce	DET	_
mémorable	mémorable	ADJ	_
clôture	clôture	NC	_
,	,	PONCT	_
la	le	DET	_
publication	publication	NC	_
du	de_le	P+D	_
tome	tome	NC	_
deuxième	deuxième	ADJ	_
de	de	P	_
mon	mon	DET	_
Système	Système	NC	_
de	de	P	_
politique	politique	NC	_
positive	positif	ADJ	_
vient	venir	V	_
de	de	P	_
constater	constater	VINF	_
directement	directement	ADV	_
combien	combien	PROWH	_
une	un	DET	_
semblable	semblable	ADJ	_
destination	destination	NC	_
sociale	social	ADJ	_
convient	convenir	V	_
à	à	P	_
la	le	DET	_
philosophie	philosophie	NC	_
capable	capable	ADJ	_
d'	de	P	_
inspirer	inspirer	VINF	_
la	le	DET	_
théorie	théorie	NC	_
la	le	DET	_
plus	plus	ADV	_
systématique	systématique	ADJ	_
de	de	P	_
l'	le	DET	_
ordre	ordre	NC	_
humain	humain	ADJ	_
.	.	PONCT	_
Nous	nous	CLS	_
venons	venir	V	_
donc	donc	ADV	_
ouvertement	ouvertement	ADV	_
délivrer	délivrer	VINF	_
l'	le	DET	_
Occident	Occident	NC	_
d'	de	P	_
une	un	DET	_
démocratie	démocratie	NC	_
anarchique	anarchique	ADJ	_
et	et	CC	_
d'	de	P	_
une	un	DET	_
aristocratie	aristocratie	NC	_
rétrograde	rétrograde	ADJ	_
,	,	PONCT	_
pour	pour	P	_
constituer	constituer	VINF	_
,	,	PONCT	_
autant	autant	ADV	_
que	que	CS	_
possible	possible	ADJ	_
,	,	PONCT	_
une	un	DET	_
vraie	vrai	ADJ	_
sociocratie	sociocratie	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
fasse	faire	V	_
sagement	sagement	ADV	_
concourir	concourir	VINF	_
à	à	P	_
la	le	DET	_
commune	commun	ADJ	_
régénération	régénération	NC	_
toutes	tout	ADJ	_
les	le	DET	_
forces	force	NC	_
humaines	humain	ADJ	_
,	,	PONCT	_
toujours	toujours	ADV	_
appliquées	appliquer	VPP	_
chacune	chacun	PRO	_
suivant	suivant	P	_
sa	son	DET	_
nature	nature	NC	_
.	.	PONCT	_
En	en	P	_
effet	effet	NC	_
,	,	PONCT	_
nous	nous	PRO	_
,	,	PONCT	_
sociocrates	sociocrates	NC	_
,	,	PONCT	_
ne	ne	ADV	_
sommes	être	V	_
pas	pas	ADV	_
davantage	davantage	ADV	_
démocrates	démocrate	ADJ	_
qu'	que	CS	_
aristocrates	aristocrate	ADJ	_
.	.	PONCT	_
à	à	P	_
nos	notre	DET	_
yeux	œil	NC	_
,	,	PONCT	_
la	le	DET	_
respectable	respectable	ADJ	_
masse	masse	NC	_
de	de	P	_
ces	ce	DET	_
deux	deux	ADJ	_
partis	parti	NC	_
opposés	opposer	VPP	_
représente	représenter	V	_
empiriquement	empiriquement	ADV	_
,	,	PONCT	_
d'	de	P	_
une	un	DET	_
part	part	NC	_
la	le	DET	_
solidarité	solidarité	NC	_
,	,	PONCT	_
de	de	P	_
l'	le	DET	_
autre	autre	NC	_
la	le	DET	_
continuité	continuité	NC	_
,	,	PONCT	_
entre	entre	P	_
lesquelles	il	PROREL	_
le	le	DET	_
positivisme	positivisme	NC	_
établit	établir	V	_
profondément	profondément	ADV	_
une	un	DET	_
subordination	subordination	NC	_
nécessaire	nécessaire	ADJ	_
,	,	PONCT	_
remplaçant	remplacer	VPR	_
enfin	enfin	ADV	_
leur	leur	DET	_
déplorable	déplorable	ADJ	_
antagonisme	antagonisme	NC	_
.	.	PONCT	_
Mais	mais	CC	_
,	,	PONCT	_
quoique	quoique	CS	_
notre	notre	DET	_
politique	politique	NC	_
s'	se	CLO	_
élève	élever	V	_
également	également	ADV	_
au-dessus	au-dessus	ADV	_
de	de	P	_
