charles	_
LIVRET	livret	NC	_
D'	de	P	_
ANNONCE	annonce	NC	_
Préambule	préambule	NC	_
.	.	PONCT	_
-	-	PONCT	_
ce	ce	DET	_
traité	traité	NC	_
enseigne	enseigner	V	_
un	un	DET	_
art	art	NC	_
dont	dont	PROREL	_
on	on	CLS	_
désespérait	désespérer	V	_
,	,	PONCT	_
celui	celui	PRO	_
de	de	P	_
réunir	réunir	VINF	_
en	en	P	_
gestion	gestion	NC	_
combinée	combiner	VPP	_
des	de_le	P+D	_
masses	masse	NC	_
de	de	P	_
trois	trois	NC	_
à	à	P	_
quatre_cents	quatre_cents	DET	_
familles	famille	NC	_
agricoles	agricole	ADJ	_
et	et	CC	_
manufacturières	manufacturier	ADJ	_
,	,	PONCT	_
inégales	inégal	ADJ	_
en	en	P	_
fortune	fortune	NC	_
;	;	PONCT	_
et	et	CC	_
de	de	P	_
quadrupler	quadrupler	VINF	_
par	par	P	_
cette	ce	DET	_
réunion	réunion	NC	_
le	le	DET	_
produit	produit	NC	_
de	de	P	_
l'	le	DET	_
industrie	industrie	NC	_
générale	général	ADJ	_
qui	qui	PROREL	_
,	,	PONCT	_
estimé	estimer	VPP	_
en	en	P	_
France	France	NP	_
à	à	P	_
six_milliards	six_milliards	NC	_
de	de	P	_
revenu	revenu	NC	_
,	,	PONCT	_
s'	se	CLO	_
éleverait	éleverait	V	_
à	à	P	_
vingt-quatre_milliards	vingt-quatre_milliards	NC	_
en	en	P	_
régime	régime	NC	_
d'	de	P	_
exploitation	exploitation	NC	_
combinée	combiner	VPP	_
.	.	PONCT	_
Cela	cela	PRO	_
est	être	V	_
amplement	amplement	ADV	_
démontré	démontrer	VPP	_
dans	dans	P	_
l'	le	DET	_
ouvrage	ouvrage	NC	_
auquel	auquel	PROREL	_
ce	ce	DET	_
livret	livret	NC	_
sert	servir	V	_
d'	de	P	_
annonce	annonce	NC	_
.	.	PONCT	_
(	(	PONCT	_
on	on	CLS	_
verra	voir	V	_
au	à_le	P+D	_
dernier	dernier	ADJ	_
article	article	NC	_
pourquoi	pourquoi	PROWH	_
l'	le	DET	_
annonce	annonce	NC	_
ne	ne	ADV	_
peut	pouvoir	V	_
pas	pas	ADV	_
être	être	VINF	_
faite	faire	VPP	_
dans	dans	P	_
les	le	DET	_
formes	forme	NC	_
ordinaires	ordinaire	ADJ	_
.	.	PONCT	_
)	)	PONCT	_
il	il	CLS	_
faut	falloir	V	_
y	y	CLO	_
dévoiler	dévoiler	VINF	_
une	un	DET	_
intrigue	intrigue	NC	_
de	de	P	_
détracteurs	détracteur	NC	_
qu'	que	PROREL	_
on	on	CLS	_
ne	ne	ADV	_
pourrait	pouvoir	V	_
pas	pas	ADV	_
démasquer	démasquer	VINF	_
par	par	P	_
voie	voie	NC	_
des	de_le	P+D	_
journaux	journal	NC	_
.	.	PONCT	_
J'	je	CLS	_
en	en	CLO	_
donnerai	donner	V	_
connaissance	connaissance	NC	_
aux	à_le	P+D	_
parties	partie	NC	_
intéressées	intéressé	ADJ	_
,	,	PONCT	_
dans	dans	P	_
un	un	PRO	_
des	de_le	P+D	_
derniers	dernier	ADJ	_
articles	article	NC	_
;	;	PONCT	_
mais	mais	CC	_
avant	avant	P	_
de	de	P	_
nous	nous	CLO	_
occuper	occuper	VINF	_
du	de_le	P+D	_
vandalisme	vandalisme	NC	_
,	,	PONCT	_
parlons	parler	V	_
