I	I	X	_
,	,	PONCT	_
de	de	P	_
Medeah	Medeah	NP	_
à	à	P	_
El	l	NC	_
-	-	PONCT	_
Aghouat	Aghouat	NP	_
.	.	PONCT	_
,	,	PONCT	_
Medeah	Medeah	NP	_
,	,	PONCT	_
22	22	ADJ	_
mai	mai	NC	_
1853	1853	ADJ	_
.	.	PONCT	_
I	I	X	_
de	de	P	_
Medeah	Medeah	NP	_
à	à	P	_
El	l	NC	_
-	-	PONCT	_
Aghouat	Aghouat	NP	_
.	.	PONCT	_
Medeah	Medeah	NP	_
,	,	PONCT	_
22	22	ADJ	_
mai	mai	NC	_
1853	1853	ADJ	_
.	.	PONCT	_
Cher	cher	ADJ	_
ami	ami	NC	_
,	,	PONCT	_
je	je	CLS	_
comptais	compter	V	_
ne	ne	ADV	_
t'	tu	CLO	_
écrire	écrire	VINF	_
que	que	ADV	_
de	de	P	_
ma	mon	DET	_
première	premier	ADJ	_
étape	étape	NC	_
;	;	PONCT	_
mais	mais	CC	_
l'	le	DET	_
inaction	inaction	NC	_
forcée	forcer	VPP	_
où	où	PROREL	_
je	je	CLS	_
suis	être	V	_
me	je	CLO	_
fait	faire	V	_
ouvrir	ouvrir	VINF	_
,	,	PONCT	_
sans	sans	P	_
plus	plus	ADV	_
attendre	attendre	VINF	_
,	,	PONCT	_
mon	mon	DET	_
journal	journal	NC	_
de	de	P	_
route	route	NC	_
.	.	PONCT	_
Je	je	CLS	_
le	il	CLO	_
commence	commencer	V	_
quand	quand	CS	_
même	même	ADV	_
,	,	PONCT	_
ne	ne	ADV	_
fût	être	V	_
-ce	ce	CLS	_
que	que	ADV	_
pour	pour	P	_
abréger	abréger	VINF	_
les	le	DET	_
heures	heure	NC	_
et	et	CC	_
pour	pour	P	_
me	je	CLO	_
consoler	consoler	VINF	_
avec	avec	P	_
«	"	PONCT	_
cette	ce	DET	_
petite	petit	ADJ	_
lumière	lumière	NC	_
intérieure	intérieur	ADJ	_
»	"	PONCT	_
dont	dont	PROREL	_
parle	parler	V	_
Jean	Jean	NP	_
Paul	Paul	NP	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
nous	nous	CLO	_
empêche	empêcher	V	_
de	de	P	_
voir	voir	VINF	_
et	et	CC	_
d'	de	P	_
entendre	entendre	VINF	_
le	le	DET	_
temps	temps	NC	_
qu'	que	PROREL	_
il	il	CLS	_
fait	faire	V	_
dehors	dehors	ADV	_
.	.	PONCT	_
Depuis	depuis	P	_
le	le	DET	_
jour	jour	NC	_
où	où	PROREL	_
tu	tu	CLS	_
m'	je	CLO	_
as	avoir	V	_
quitté	quitter	VPP	_
,	,	PONCT	_
nous	nous	CLS	_
vivons	vivre	V	_
au	à_le	P+D	_
milieu	milieu	NC	_
d'	de	P	_
une	un	DET	_
vraie	vrai	ADJ	_
tempête	tempête	NC	_
.	.	PONCT	_
Tu	tu	CLS	_
l'	il	CLO	_
as	avoir	V	_
traversée	traverser	VPP	_
toi	tu	PRO	_
-même	même	ADJ	_
,	,	PONCT	_
sans	sans	P	_
doute	doute	NC	_
,	,	PONCT	_
en	en	P	_
retournant	retourner	VPR	_
en	en	P	_
France	France	NP	_
;	;	PONCT	_
car	car	CC	_
elle	il	CLS	_
nous	nous	CLO	_
vient	venir	V	_
du	de_le	P+D	_
Nord	Nord	NC	_
soufflant	souffler	VPR	_
à	à	P	_
la	le	DET	_
manière	manière	NC	_
du	de_le	P+D	_
mistral	mistral	NC	_
et	et	CC	_
tout	tout	ADV	_
imprégnée	imprégner	VPP	_
d'	de	P	_
eau	eau	NC	_
de	de	P	_
mer	mer	NC	_
.	.	PONCT	_
Quoique	quoique	CS	_
nous	nous	CLS	_
soyons	être	V	_
en	en	P	_
mai	mai	NC	_
,	,	PONCT	_
l'	le	DET	_
hiver	hiver	NC	_
,	,	PONCT	_
tu	tu	CLS	_
t'	tu	CLO	_
en	en	CLO	_
souviens	souvenir	V	_
,	,	PONCT	_
avait	avoir	V	_
encore	encore	ADV	_
un	un	DET	_
pied	pied	NC	_
posé	poser	VPP	_
